,mir,disease
6778,311,4126
6779,311,4657
6780,311,4669
6781,311,4751
6782,311,5133
6783,311,5231
6784,311,5234
6785,311,6185
6786,311,6476
6787,311,6645
6788,311,6679
6789,311,7465
6790,311,8693
6791,311,8966
6792,311,8974
6793,311,11369
6794,312,456
6795,312,1044
6796,312,1080
6797,312,1344
6798,312,1363
6799,312,1557
6800,312,2113
6801,312,2135
6802,312,2142
6803,312,2143
6804,312,2151
6805,312,2205
6806,312,2571
6807,312,2587
6808,312,2707
6809,312,2710
6810,312,2792
6811,312,2970
6812,312,3031
6813,312,3457
6814,312,3988
6815,312,4126
6816,312,4657
6817,312,4669
6818,312,4751
6819,312,4832
6820,312,5063
6821,312,5117
6822,312,5133
6823,312,5231
6824,312,5234
6825,312,6185
6826,312,6464
6827,312,6468
6828,312,6476
6829,312,6575
6830,312,6586
6831,312,6645
6832,312,7465
6833,312,7751
6834,312,7890
6835,312,8180
6836,312,8622
6837,312,8966
6838,312,8974
6839,312,9525
6840,312,10760
6841,312,10761
6842,312,10833
6843,312,11284
6844,312,11369
6845,312,11535
6846,313,472
6847,313,532
6848,313,551
6849,313,1557
6850,313,2119
6851,313,2143
6852,313,2151
6853,313,2695
6854,313,2710
6855,313,3031
6856,313,3905
6857,313,3994
6858,313,4126
6859,313,4657
6860,313,4748
6861,313,4751
6862,313,4950
6863,313,5234
6864,313,5378
6865,313,6458
6866,313,6464
6867,313,6466
6868,313,6468
6869,313,6476
6870,313,6478
6871,313,6488
6872,313,6645
6873,313,7557
6874,313,7873
6875,313,8180
6876,313,8317
6877,313,8343
6878,313,8589
6879,313,8666
6880,313,8693
6881,313,8974
6882,313,9525
6883,313,9860
6884,313,10762
6885,313,11282
6886,313,11369
6887,314,1048
6888,314,1557
6889,314,2116
6890,314,2117
6891,314,2119
6892,314,2127
6893,314,2135
6894,314,2143
6895,314,2171
6896,314,2587
6897,314,2695
6898,314,2710
6899,314,2970
6900,314,3457
6901,314,4008
6902,314,4402
6903,314,4452
6904,314,4657
6905,314,4748
6906,314,4852
6907,314,5117
6908,314,5231
6909,314,6645
6910,314,6653
6911,314,6672
6912,314,6682
6913,314,7465
6914,314,7565
6915,314,7793
6916,314,7796
6917,314,7890
6918,314,8693
6919,314,8974
6920,314,9410
6921,314,9437
6922,314,9525
6923,314,9583
6924,314,10761
6925,314,10765
6926,314,11148
6927,314,11404
6928,314,11453
6929,315,914
6930,315,9599
6931,315,10762
6932,316,551
6933,317,5105
6934,317,6478
6935,317,6645
6936,317,6679
6937,317,9599
6938,318,2113
6939,319,6123
6940,319,11128
6941,319,11399
6942,320,408
6943,320,534
6944,320,1557
6945,320,2127
6946,320,2135
6947,320,2143
6948,320,2589
6949,320,2710
6950,320,2970
6951,320,4657
6952,320,4748
6953,320,6645
6954,320,6651
6955,320,6653
6956,320,6682
6957,320,8180
6958,320,8666
6959,320,8974
6960,320,9410
6961,320,9525
6962,320,10376
6963,321,2116
6964,321,2135
6965,321,2472
6966,321,2710
6967,321,3081
6968,321,5133
6969,321,5234
6970,321,5860
6971,321,6044
6972,321,6586
6973,321,8693
6974,321,9295
6975,322,484
6976,322,534
6977,322,944
6978,322,1005
6979,322,1080
6980,322,1127
6981,322,1133
6982,322,1444
6983,322,1557
6984,322,2116
6985,322,2117
6986,322,2118
6987,322,2120
6988,322,2124
6989,322,2129
6990,322,2135
6991,322,2142
6992,322,2143
6993,322,2151
6994,322,2158
6995,322,2162
6996,322,2172
6997,322,2176
6998,322,2188
6999,322,2230
7000,322,2232
7001,322,2472
7002,322,2572
7003,322,2587
7004,322,2710
7005,322,2970
7006,322,2972
7007,322,3081
7008,322,3446
7009,322,3457
7010,322,3465
7011,322,3994
7012,322,4272
7013,322,4657
7014,322,4751
7015,322,4832
7016,322,4950
7017,322,5116
7018,322,5133
7019,322,5234
7020,322,5242
7021,322,5542
7022,322,6052
7023,322,6185
7024,322,6225
7025,322,6465
7026,322,6478
7027,322,6575
7028,322,6586
7029,322,6645
7030,322,6669
7031,322,6686
7032,322,7465
7033,322,7793
7034,322,7796
7035,322,7890
7036,322,8180
7037,322,8486
7038,322,8625
7039,322,8666
7040,322,8687
7041,322,8693
7042,322,8974
7043,322,9038
7044,322,9295
7045,322,9525
7046,322,9615
7047,322,10518
7048,322,10684
7049,322,10767
7050,322,10833
7051,322,11066
7052,322,11067
7053,323,1426
7054,323,1557
7055,323,2135
7056,323,2143
7057,323,2144
7058,323,2160
7059,323,2198
7060,323,2202
7061,323,2225
7062,323,2232
7063,323,2587
7064,323,2710
7065,323,3031
7066,323,3994
7067,323,4126
7068,323,4657
7069,323,5133
7070,323,5234
7071,323,5985
7072,323,6051
7073,323,6458
7074,323,6575
7075,323,6645
7076,323,6671
7077,323,7465
7078,323,7817
7079,323,7836
7080,323,8180
7081,323,8666
7082,323,8693
7083,323,8974
7084,323,9038
7085,323,9525
7086,323,11067
7087,323,11369
7088,323,11513
7089,324,1426
7090,324,1557
7091,324,2135
7092,324,2143
7093,324,2144
7094,324,2160
7095,324,2198
7096,324,2202
7097,324,2225
7098,324,2232
7099,324,2710
7100,324,3031
7101,324,3994
7102,324,4126
7103,324,4657
7104,324,5133
7105,324,5234
7106,324,5985
7107,324,6051
7108,324,6458
7109,324,6575
7110,324,6671
7111,324,7465
7112,324,7817
7113,324,7836
7114,324,8180
7115,324,8666
7116,324,8693
7117,324,9038
7118,324,9525
7119,324,9615
7120,324,10509
7121,324,10551
7122,324,11067
7123,324,11369
7124,324,11513
7125,327,1080
7126,327,1444
7127,327,1557
7128,327,2117
7129,327,2120
7130,327,2135
7131,327,2143
7132,327,2147
7133,327,2160
7134,327,2170
7135,327,2172
7136,327,2202
7137,327,2225
7138,327,2230
7139,327,2472
7140,327,2519
7141,327,2710
7142,327,2972
7143,327,3057
7144,327,3988
7145,327,4657
7146,327,5116
7147,327,5133
7148,327,5234
7149,327,5242
7150,327,5937
7151,327,6017
7152,327,6177
7153,327,6458
7154,327,6476
7155,327,6478
7156,327,6645
7157,327,7445
7158,327,7817
7159,327,8180
7160,327,8693
7161,327,8974
7162,327,9029
7163,327,9038
7164,327,9300
7165,327,9504
7166,327,9615
7167,327,10761
7168,327,10833
7169,327,11148
7170,327,11369
7171,330,463
7172,330,467
7173,330,479
7174,330,686
7175,330,1044
7176,330,1074
7177,330,1080
7178,330,1203
7179,330,1444
7180,330,1478
7181,330,1534
7182,330,1557
7183,330,1574
7184,330,2117
7185,330,2120
7186,330,2128
7187,330,2129
7188,330,2135
7189,330,2142
7190,330,2158
7191,330,2160
7192,330,2161
7193,330,2162
7194,330,2167
7195,330,2169
7196,330,2198
7197,330,2232
7198,330,2362
7199,330,2401
7200,330,2472
7201,330,2577
7202,330,2683
7203,330,2695
7204,330,2710
7205,330,3446
7206,330,3873
7207,330,4126
7208,330,4411
7209,330,4657
7210,330,4669
7211,330,4671
7212,330,4728
7213,330,4741
7214,330,4748
7215,330,4751
7216,330,4832
7217,330,5133
7218,330,5157
7219,330,5159
7220,330,5202
7221,330,5234
7222,330,5383
7223,330,5566
7224,330,5673
7225,330,5853
7226,330,5935
7227,330,5937
7228,330,5986
7229,330,6458
7230,330,6460
7231,330,6463
7232,330,6464
7233,330,6468
7234,330,6474
7235,330,6476
7236,330,6478
7237,330,6486
7238,330,6525
7239,330,6643
7240,330,6645
7241,330,6669
7242,330,6671
7243,330,6672
7244,330,6679
7245,330,6682
7246,330,6683
7247,330,6686
7248,330,6689
7249,330,6694
7250,330,7445
7251,330,7465
7252,330,7793
7253,330,7796
7254,330,7847
7255,330,7880
7256,330,8180
7257,330,8250
7258,330,8374
7259,330,8625
7260,330,8646
7261,330,8666
7262,330,8693
7263,330,8926
7264,330,8974
7265,330,9075
7266,330,9148
7267,330,9295
7268,330,9525
7269,330,9583
7270,330,9615
7271,330,9803
7272,330,9950
7273,330,9982
7274,330,10465
7275,330,10760
7276,330,10762
7277,330,10763
7278,330,10765
7279,330,10831
7280,330,11148
7281,330,11216
7282,330,11369
7283,330,11458
7284,332,479
7285,332,686
7286,332,891
7287,332,1074
7288,332,1080
7289,332,1557
7290,332,2117
7291,332,2120
7292,332,2123
7293,332,2129
7294,332,2135
7295,332,2142
7296,332,2143
7297,332,2151
7298,332,2158
7299,332,2198
7300,332,2232
7301,332,2362
7302,332,2710
7303,332,2970
7304,332,3031
7305,332,3446
7306,332,3457
7307,332,3465
7308,332,4657
7309,332,4669
7310,332,4751
7311,332,4832
7312,332,5133
7313,332,5202
7314,332,5242
7315,332,5542
7316,332,5566
7317,332,5937
7318,332,6110
7319,332,6460
7320,332,6467
7321,332,6476
7322,332,6478
7323,332,6578
7324,332,6643
7325,332,6645
7326,332,6669
7327,332,6682
7328,332,7445
7329,332,7465
7330,332,7793
7331,332,7796
7332,332,7892
7333,332,8180
7334,332,8250
7335,332,8666
7336,332,8693
7337,332,9038
7338,332,9120
7339,332,9525
7340,332,9950
7341,332,10763
7342,332,10765
7343,332,10927
7344,332,11616
7345,333,551
7346,333,828
7347,333,891
7348,333,1074
7349,333,1080
7350,333,1203
7351,333,1534
7352,333,1557
7353,333,1574
7354,333,2114
7355,333,2120
7356,333,2135
7357,333,2160
7358,333,2169
7359,333,2202
7360,333,2232
7361,333,2472
7362,333,2695
7363,333,2710
7364,333,4411
7365,333,4657
7366,333,4669
7367,333,4671
7368,333,4748
7369,333,5133
7370,333,5157
7371,333,5159
7372,333,5935
7373,333,5937
7374,333,5943
7375,333,6458
7376,333,6460
7377,333,6463
7378,333,6464
7379,333,6468
7380,333,6474
7381,333,6476
7382,333,6486
7383,333,6645
7384,333,6669
7385,333,6671
7386,333,6672
7387,333,6679
7388,333,6682
7389,333,6683
7390,333,6686
7391,333,6689
7392,333,6694
7393,333,7445
7394,333,7465
7395,333,7561
7396,333,7793
7397,333,7796
7398,333,7817
7399,333,7847
7400,333,8180
7401,333,8250
7402,333,8374
7403,333,8666
7404,333,8693
7405,333,9038
7406,333,9075
7407,333,9120
7408,333,9148
7409,333,9295
7410,333,9525
7411,333,9583
7412,333,9615
7413,333,9803
7414,333,9950
7415,333,9982
7416,333,10831
7417,333,10927
7418,333,11216
7419,333,11369
7420,333,11544
7421,334,551
7422,334,1080
7423,334,1203
7424,334,2114
7425,334,2135
7426,334,2695
7427,334,2710
7428,334,4748
7429,334,5133
7430,334,5943
7431,334,6458
7432,334,6474
7433,334,6476
7434,334,6486
7435,334,6669
7436,334,6671
7437,334,6679
7438,334,6683
7439,334,6694
7440,334,7445
7441,334,7561
7442,334,7817
7443,334,8180
7444,334,8666
7445,334,9038
7446,334,9120
7447,334,9982
7448,334,10759
7449,334,11216
7450,334,11284
7451,334,11369
7452,335,1557
7453,335,2135
7454,335,6458
7455,336,532
7456,336,534
7457,336,1444
7458,336,1557
7459,336,2115
7460,336,2117
7461,336,2118
7462,336,2120
7463,336,2124
7464,336,2126
7465,336,2135
7466,336,2142
7467,336,2143
7468,336,2151
7469,336,2155
7470,336,2160
7471,336,2164
7472,336,2171
7473,336,2202
7474,336,2684
7475,336,2710
7476,336,2777
7477,336,3081
7478,336,3446
7479,336,3456
7480,336,3457
7481,336,3988
7482,336,3994
7483,336,4657
7484,336,4748
7485,336,4751
7486,336,5242
7487,336,5349
7488,336,5943
7489,336,6177
7490,336,6219
7491,336,6476
7492,336,6643
7493,336,6645
7494,336,6682
7495,336,8180
7496,336,8666
7497,336,8693
7498,336,8695
7499,336,8974
7500,336,9525
7501,336,10765
7502,336,11513
7503,337,468
7504,337,527
7505,337,529
7506,337,532
7507,337,727
7508,337,780
7509,337,828
7510,337,1142
7511,337,1344
7512,337,1444
7513,337,1557
7514,337,2117
7515,337,2118
7516,337,2119
7517,337,2120
7518,337,2122
7519,337,2124
7520,337,2126
7521,337,2127
7522,337,2129
7523,337,2135
7524,337,2136
7525,337,2142
7526,337,2143
7527,337,2147
7528,337,2149
7529,337,2151
7530,337,2155
7531,337,2158
7532,337,2160
7533,337,2162
7534,337,2169
7535,337,2172
7536,337,2227
7537,337,2401
7538,337,2404
7539,337,2472
7540,337,2519
7541,337,2577
7542,337,2695
7543,337,2710
7544,337,3446
7545,337,3456
7546,337,3457
7547,337,3471
7548,337,3980
7549,337,3988
7550,337,3994
7551,337,4126
7552,337,4402
7553,337,4657
7554,337,4669
7555,337,4751
7556,337,4758
7557,337,5231
7558,337,5234
7559,337,5258
7560,337,5383
7561,337,5566
7562,337,6044
7563,337,6225
7564,337,6406
7565,337,6431
7566,337,6478
7567,337,6575
7568,337,6578
7569,337,6584
7570,337,6585
7571,337,6586
7572,337,6645
7573,337,6669
7574,337,7465
7575,337,7492
7576,337,7796
7577,337,8180
7578,337,8214
7579,337,8250
7580,337,8486
7581,337,8693
7582,337,8974
7583,337,9139
7584,337,9525
7585,337,9599
7586,337,9950
7587,337,10348
7588,337,10760
7589,337,10761
7590,337,10765
7591,337,10927
7592,337,11148
7593,337,11369
7594,340,468
7595,340,527
7596,340,532
7597,340,534
7598,340,567
7599,340,828
7600,340,914
7601,340,1005
7602,340,1344
7603,340,1422
7604,340,1444
7605,340,1557
7606,340,2113
7607,340,2117
7608,340,2118
7609,340,2119
7610,340,2120
7611,340,2122
7612,340,2124
7613,340,2126
7614,340,2129
7615,340,2135
7616,340,2142
7617,340,2143
7618,340,2147
7619,340,2151
7620,340,2155
7621,340,2158
7622,340,2160
7623,340,2162
7624,340,2176
7625,340,2185
7626,340,2401
7627,340,2472
7628,340,2509
7629,340,2519
7630,340,2587
7631,340,2683
7632,340,2695
7633,340,2710
7634,340,2777
7635,340,3031
7636,340,3099
7637,340,3446
7638,340,3457
7639,340,3471
7640,340,3477
7641,340,3980
7642,340,3988
7643,340,3994
7644,340,4402
7645,340,4657
7646,340,4669
7647,340,4748
7648,340,4751
7649,340,4758
7650,340,4832
7651,340,5231
7652,340,5234
7653,340,5258
7654,340,5377
7655,340,5563
7656,340,5943
7657,340,6217
7658,340,6406
7659,340,6575
7660,340,6578
7661,340,6586
7662,340,6645
7663,340,6669
7664,340,7320
7665,340,7465
7666,340,7565
7667,340,8180
7668,340,8214
7669,340,8486
7670,340,8666
7671,340,8693
7672,340,8974
7673,340,9120
7674,340,9139
7675,340,9504
7676,340,9525
7677,340,9599
7678,340,9917
7679,340,9926
7680,340,10348
7681,340,10760
7682,340,10761
7683,340,10765
7684,340,10833
7685,340,10927
7686,340,11148
7687,340,11186
7688,340,11369
7689,342,468
7690,342,527
7691,342,532
7692,342,534
7693,342,536
7694,342,727
7695,342,828
7696,342,1044
7697,342,1133
7698,342,1344
7699,342,1444
7700,342,1557
7701,342,2113
7702,342,2117
7703,342,2118
7704,342,2120
7705,342,2124
7706,342,2126
7707,342,2127
7708,342,2129
7709,342,2131
7710,342,2135
7711,342,2142
7712,342,2143
7713,342,2147
7714,342,2149
7715,342,2151
7716,342,2155
7717,342,2159
7718,342,2160
7719,342,2162
7720,342,2232
7721,342,2472
7722,342,2571
7723,342,2684
7724,342,2695
7725,342,2710
7726,342,2801
7727,342,3031
7728,342,3099
7729,342,3446
7730,342,3471
7731,342,3980
7732,342,3988
7733,342,3994
7734,342,4126
7735,342,4657
7736,342,4669
7737,342,4748
7738,342,4751
7739,342,5117
7740,342,5133
7741,342,5231
7742,342,5258
7743,342,5377
7744,342,5383
7745,342,5943
7746,342,5986
7747,342,6183
7748,342,6223
7749,342,6225
7750,342,6406
7751,342,6431
7752,342,6464
7753,342,6578
7754,342,6586
7755,342,6643
7756,342,6645
7757,342,6653
7758,342,6669
7759,342,6682
7760,342,7320
7761,342,7465
7762,342,8180
7763,342,8301
7764,342,8666
7765,342,8693
7766,342,8974
7767,342,9229
7768,342,9525
7769,342,9926
7770,342,10348
7771,342,10761
7772,342,10765
7773,342,10766
7774,342,10927
7775,342,11148
7776,342,11284
7777,342,11369
7778,342,11396
7779,342,11400
7780,342,11404
7781,342,11460
7782,344,532
7783,344,1557
7784,344,2117
7785,344,2128
7786,344,2135
7787,344,2710
7788,344,3457
7789,344,3994
7790,344,4657
7791,344,4741
7792,344,6645
7793,344,7793
7794,344,7802
7795,344,8180
7796,344,8666
7797,344,8687
7798,344,8974
7799,344,9410
7800,344,9950
7801,344,10403
7802,344,10760
7803,346,526
7804,346,527
7805,346,529
7806,346,530
7807,346,532
7808,346,567
7809,346,683
7810,346,694
7811,346,1079
7812,346,1344
7813,346,1444
7814,346,1522
7815,346,1557
7816,346,1610
7817,346,2113
7818,346,2116
7819,346,2117
7820,346,2119
7821,346,2120
7822,346,2124
7823,346,2127
7824,346,2129
7825,346,2135
7826,346,2142
7827,346,2143
7828,346,2145
7829,346,2147
7830,346,2149
7831,346,2151
7832,346,2155
7833,346,2159
7834,346,2160
7835,346,2472
7836,346,2519
7837,346,2587
7838,346,2695
7839,346,2707
7840,346,2710
7841,346,2801
7842,346,3031
7843,346,3468
7844,346,3994
7845,346,3995
7846,346,4016
7847,346,4022
7848,346,4126
7849,346,4134
7850,346,4401
7851,346,4657
7852,346,4748
7853,346,4751
7854,346,5117
7855,346,5150
7856,346,5379
7857,346,5937
7858,346,6051
7859,346,6225
7860,346,6384
7861,346,6476
7862,346,6477
7863,346,6486
7864,346,6525
7865,346,6575
7866,346,6645
7867,346,6669
7868,346,7445
7869,346,7465
7870,346,7793
7871,346,7880
7872,346,8149
7873,346,8180
7874,346,8250
7875,346,8257
7876,346,8589
7877,346,8590
7878,346,8666
7879,346,8693
7880,346,8974
7881,346,9038
7882,346,9119
7883,346,9139
7884,346,9265
7885,346,9275
7886,346,9410
7887,346,9525
7888,346,9583
7889,346,9976
7890,346,9982
7891,346,10518
7892,346,10758
7893,346,10760
7894,346,10761
7895,346,10762
7896,346,10765
7897,346,10767
7898,346,10768
7899,346,10927
7900,346,11369
7901,346,11637
7902,347,1557
7903,347,2117
7904,347,2135
7905,347,2147
7906,347,2160
7907,347,4656
7908,347,4657
7909,347,6645
7910,347,8693
7911,347,9525
7912,347,9902
7913,348,2117
7914,348,6645
7915,348,8693
7916,349,468
7917,349,479
7918,349,527
7919,349,532
7920,349,914
7921,349,915
7922,349,944
7923,349,995
7924,349,1444
7925,349,1445
7926,349,1557
7927,349,2116
7928,349,2117
7929,349,2118
7930,349,2124
7931,349,2127
7932,349,2129
7933,349,2135
7934,349,2143
7935,349,2147
7936,349,2151
7937,349,2155
7938,349,2158
7939,349,2160
7940,349,2162
7941,349,2168
7942,349,2172
7943,349,2225
7944,349,2401
7945,349,2519
7946,349,2577
7947,349,2587
7948,349,2687
7949,349,2695
7950,349,2710
7951,349,3446
7952,349,3988
7953,349,4534
7954,349,4657
7955,349,4748
7956,349,4751
7957,349,5117
7958,349,5133
7959,349,5231
7960,349,5542
7961,349,5937
7962,349,6017
7963,349,6051
7964,349,6219
7965,349,6223
7966,349,6464
7967,349,6467
7968,349,6476
7969,349,6669
7970,349,6671
7971,349,7465
7972,349,7557
7973,349,8180
7974,349,8224
7975,349,8250
7976,349,8486
7977,349,8625
7978,349,8666
7979,349,8966
7980,349,8974
7981,349,9229
7982,349,9410
7983,349,9525
7984,349,9615
7985,349,9917
7986,349,9950
7987,349,9982
7988,349,10684
7989,349,10765
7990,349,10767
7991,349,11148
7992,349,11284
7993,349,11399
7994,349,11458
7995,351,527
7996,351,529
7997,351,530
7998,351,532
7999,351,686
8000,351,906
8001,351,1074
8002,351,1344
8003,351,1444
8004,351,1557
8005,351,2113
8006,351,2115
8007,351,2116
8008,351,2117
8009,351,2118
8010,351,2119
8011,351,2120
8012,351,2124
8013,351,2127
8014,351,2135
8015,351,2139
8016,351,2143
8017,351,2147
8018,351,2149
8019,351,2158
8020,351,2160
8021,351,2162
8022,351,2163
8023,351,2164
8024,351,2169
8025,351,2176
8026,351,2362
8027,351,2401
8028,351,2472
8029,351,2519
8030,351,2695
8031,351,2710
8032,351,3057
8033,351,3420
8034,351,3457
8035,351,3980
8036,351,3988
8037,351,4126
8038,351,4132
8039,351,4657
8040,351,4741
8041,351,4748
8042,351,4751
8043,351,5117
8044,351,5133
8045,351,5231
8046,351,5242
8047,351,5270
8048,351,5379
8049,351,6185
8050,351,6384
8051,351,6486
8052,351,6645
8053,351,6679
8054,351,7320
8055,351,7465
8056,351,7561
8057,351,7873
8058,351,8140
8059,351,8180
8060,351,8214
8061,351,8250
8062,351,8586
8063,351,8661
8064,351,8666
8065,351,8693
8066,351,8966
8067,351,8974
8068,351,9038
8069,351,9139
8070,351,9295
8071,351,9410
8072,351,9525
8073,351,9863
8074,351,9980
8075,351,10617
8076,351,10758
8077,351,10759
8078,351,10760
8079,351,10761
8080,351,10762
8081,351,10763
8082,351,10765
8083,351,10767
8084,351,10927
8085,351,11148
8086,351,11369
8087,351,11639
8088,353,532
8089,353,683
8090,353,727
8091,353,780
8092,353,1044
8093,353,1048
8094,353,1074
8095,353,1435
8096,353,1444
8097,353,1557
8098,353,1574
8099,353,2117
8100,353,2118
8101,353,2119
8102,353,2126
8103,353,2129
8104,353,2135
8105,353,2142
8106,353,2143
8107,353,2151
8108,353,2160
8109,353,2162
8110,353,2167
8111,353,2198
8112,353,2509
8113,353,2587
8114,353,2684
8115,353,2710
8116,353,2802
8117,353,2970
8118,353,2995
8119,353,3420
8120,353,3457
8121,353,3540
8122,353,3879
8123,353,3964
8124,353,3980
8125,353,4098
8126,353,4657
8127,353,4748
8128,353,5133
8129,353,5349
8130,353,5420
8131,353,5566
8132,353,5937
8133,353,5943
8134,353,6050
8135,353,6384
8136,353,6423
8137,353,6468
8138,353,6645
8139,353,7445
8140,353,7465
8141,353,7665
8142,353,7817
8143,353,7819
8144,353,7831
8145,353,7836
8146,353,7838
8147,353,7847
8148,353,7863
8149,353,7890
8150,353,7957
8151,353,8180
8152,353,8666
8153,353,8693
8154,353,8966
8155,353,8974
8156,353,9235
8157,353,9410
8158,353,9504
8159,353,9525
8160,353,9615
8161,353,9976
8162,353,10348
8163,353,10376
8164,353,10627
8165,353,10688
8166,353,10761
8167,353,10762
8168,353,10763
8169,353,10765
8170,353,11148
8171,353,11284
8172,353,11460
8173,353,11578
8174,354,479
8175,354,2135
8176,354,2198
8177,354,2205
8178,354,2225
8179,354,3446
8180,354,5132
8181,354,5133
8182,354,7890
8183,354,8180
8184,354,8974
8185,354,9525
8186,354,11460
8187,354,11513
8188,354,11514
8189,355,479
8190,355,1080
8191,355,1557
8192,355,2135
8193,355,2188
8194,355,2198
8195,355,2225
8196,355,2232
8197,355,2406
8198,355,2710
8199,355,2970
8200,355,3988
8201,355,3995
8202,355,4657
8203,355,4669
8204,355,4748
8205,355,5133
8206,355,5542
8207,355,5566
8208,355,6053
8209,355,6645
8210,355,7890
8211,355,7892
8212,355,7957
8213,355,10760
8214,356,461
8215,356,479
8216,356,1080
8217,356,2135
8218,356,2198
8219,356,2205
